,Tour_ID,country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,first_trip_tz,cost_category,total_people,total_nights,trip_length,group_size
8329,tour_id65p9uzep,UNITED KINGDOM,18-24,,1.0,0.0,Leisure and Holidays,Cultural Tourism,"Newspaper, magazines, brochures",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,20,0,Yes,Higher Cost,1.0,20,extended,small
8330,tour_idl9fxqrrg,UNITED STATES OF AMERICA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,Yes,Yes,Yes,7,3,Yes,Higher Cost,2.0,10,Normal,small
8331,tour_id1w1rnle0,AUSTRIA,18-24,With Other Friends/Relatives,2.0,0.0,Volunteering,Cultural Tourism,Others,Independent,No,No,No,No,No,No,No,17,25,Yes,High Cost,2.0,42,longer,small
8332,tour_id99tpswf8,KENYA,25-44,With Other Friends/Relatives,6.0,1.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,2,Yes,Higher Cost,7.0,4,Normal,big
8333,tour_idktgw44vr,INDIA,45-64,Alone,1.0,0.0,Visiting Friends and Relatives,Widlife Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,3,0,Yes,High Cost,1.0,3,Normal,small
8334,tour_id1rz4qqnt,INDIA,18-24,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,10,0,Yes,Higher Cost,2.0,10,Normal,small
8335,tour_idn0iw8hj6,UNITED STATES OF AMERICA,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,4,5,Yes,Higher Cost,2.0,9,Normal,small
8336,tour_idamqn9gon,NEW ZEALAND,25-44,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,7,3,Yes,Higher Cost,1.0,10,Normal,small
8337,tour_id4s0cqx39,ITALY,25-44,With Other Friends/Relatives,2.0,0.0,Leisure and Holidays,Wildlife Tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,No,No,No,7,4,Yes,Higher Cost,2.0,11,Normal,small
8338,tour_id8vrt05ou,UGANDA,25-44,With Spouse,1.0,1.0,Meetings and Conference,Mountain Climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,No,Low Cost,2.0,5,Normal,small
8339,tour_idtweq40ie,GERMANY,25-44,With Spouse and Children,2.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,20,Yes,Higher Cost,3.0,20,extended,small
8340,tour_iddeqxtojo,SWEDEN,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,0,12,Yes,High Cost,2.0,12,Normal,small
8341,tour_idp0c18iok,ZAMBIA,45-64,Alone,0.0,1.0,Business,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,0,No,Normal Cost,1.0,7,Normal,small
8342,tour_id7rp2wmww,UNITED KINGDOM,18-24,With Other Friends/Relatives,0.0,2.0,Leisure and Holidays,Widlife Tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,20,4,Yes,High Cost,2.0,24,extended,small
8343,tour_idzdvxm62s,UNITED STATES OF AMERICA,65+,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,6,6,Yes,Higher Cost,2.0,12,Normal,small
8344,tour_idvq3m8ire,CANADA,65+,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,6,0,No,Higher Cost,1.0,6,Normal,small
8345,tour_ida41n3jc4,BURUNDI,25-44,Alone,1.0,0.0,Visiting Friends and Relatives,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,No,Lower Cost,1.0,5,Normal,small
8346,tour_idokcqozta,SWIZERLAND,25-44,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,14,6,Yes,Higher Cost,1.0,20,extended,small
8347,tour_idl3vl53a7,SRI LANKA,25-44,Alone,0.0,1.0,Business,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,15,0,Yes,Normal Cost,1.0,15,extended,small
8348,tour_idnveupyzo,UNITED STATES OF AMERICA,45-64,Alone,0.0,1.0,Leisure and Holidays,Widlife Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,No,Yes,Yes,Yes,No,10,0,Yes,High Cost,1.0,10,Normal,small
8349,tour_iddkz5eloq,UNITED STATES OF AMERICA,65+,Alone,0.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,Yes,Yes,Yes,5,0,Yes,Higher Cost,1.0,5,Normal,small
8350,tour_iddtyx8vog,INDIA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,No,Yes,No,Yes,Yes,No,10,8,No,Normal Cost,2.0,18,extended,small
8351,tour_idoq42mvm6,ZIMBABWE,45-64,With Spouse and Children,2.0,2.0,Leisure and Holidays,Beach Tourism,Others,Independent,No,No,No,No,No,No,No,1,6,Yes,High Cost,4.0,7,Normal,small
8352,tour_idlrff3347,UNITED KINGDOM,18-24,Alone,0.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,No,No,14,4,Yes,High Cost,1.0,18,extended,small
8353,tour_idwrkoihuc,UGANDA,25-44,With Other Friends/Relatives,0.0,2.0,Visiting Friends and Relatives,Mountain Climbing,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,3,0,No,Lower Cost,2.0,3,Normal,small
8354,tour_idr0gstkev,UNITED STATES OF AMERICA,25-44,Alone,0.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,27,0,Yes,Higher Cost,1.0,27,extended,small
8355,tour_id9fmnb3t9,SOUTH AFRICA,45-64,With Spouse,1.0,1.0,Meetings and Conference,Conference Tourism,Others,Package Tour,Yes,Yes,No,No,No,No,No,0,5,No,Higher Cost,2.0,5,Normal,small
8356,tour_idxi5d0w6n,UNITED KINGDOM,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,No,No,14,0,Yes,High Cost,2.0,14,Normal,small
8357,tour_idvy0e3jsn,UNITED KINGDOM,65+,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Bird Tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,14,0,Yes,High Cost,2.0,14,Normal,small
8358,tour_idccf5u280,INDIA,25-44,Alone,1.0,0.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Normal Cost,1.0,3,Normal,small
8359,tour_idof1xigo2,ITALY,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,15,0,Yes,Higher Cost,2.0,15,extended,small
8360,tour_idj4vc9rce,CANADA,18-24,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Conference Tourism,"Friends, relatives",Package Tour,Yes,Yes,No,Yes,Yes,No,No,7,0,Yes,Normal Cost,2.0,7,Normal,small
8361,tour_idwjy5vlbe,CZECH REPUBLIC,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,No,Yes,No,Yes,Yes,1,10,Yes,Higher Cost,2.0,11,Normal,small
8362,tour_id09fd7obq,DENMARK,25-44,With Other Friends/Relatives,0.0,2.0,Leisure and Holidays,Conference Tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,10,0,Yes,Normal Cost,2.0,10,Normal,small
8363,tour_id7gzc2w8i,UNITED KINGDOM,18-24,Alone,0.0,1.0,Leisure and Holidays,Widlife Tourism,Tanzania Mission Abroad,Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,15,4,Yes,High Cost,1.0,19,extended,small
8364,tour_id84sd8oee,ZAMBIA,45-64,Alone,0.0,1.0,Business,Cultural Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,1,0,No,Low Cost,1.0,1,Normal,small
8365,tour_idbtpkbu0h,INDIA,45-64,Alone,0.0,1.0,Meetings and Conference,Mountain Climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,No,Normal Cost,1.0,4,Normal,small
8366,tour_idkz41u86r,ZAMBIA,45-64,Alone,0.0,1.0,Business,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,No,High Cost,1.0,5,Normal,small
8367,tour_idcsy9ugex,ITALY,18-24,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Yes,High Cost,2.0,7,Normal,small
8368,tour_id2rz91avd,FRANCE,18-24,With Other Friends/Relatives,2.0,2.0,Leisure and Holidays,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,14,0,Yes,Higher Cost,4.0,14,Normal,small
8369,tour_idckh6iz9c,UNITED KINGDOM,18-24,With Other Friends/Relatives,1.0,1.0,Volunteering,Hunting Tourism,"Friends, relatives",Package Tour,No,Yes,Yes,No,No,No,No,0,30,No,Normal Cost,2.0,30,extended,small
8370,tour_id2q8iio1p,INDIA,25-44,Alone,0.0,1.0,Meetings and Conference,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,13,2,No,Normal Cost,1.0,15,extended,small
8371,tour_idsg2tiegu,UNITED KINGDOM,25-44,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,14,Yes,Normal Cost,2.0,21,extended,small
8372,tour_id0sjl7suw,ITALY,25-44,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,20,0,Yes,Normal Cost,2.0,20,extended,small
8373,tour_idrwl6v4rj,ZIMBABWE,25-44,Alone,0.0,1.0,Other,Hunting Tourism,Others,Independent,No,No,No,No,No,No,No,1,0,Yes,Normal Cost,1.0,1,Normal,small
8374,tour_idb03xjzn8,UNITED KINGDOM,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,7,Yes,Normal Cost,2.0,8,Normal,small
8375,tour_id24j1kzsn,AUSTRALIA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5,0,Yes,Normal Cost,2.0,5,Normal,small
8376,tour_ida7lrxoqz,SWIZERLAND,18-24,With Spouse and Children,2.0,3.0,Leisure and Holidays,Widlife Tourism,"Friends, relatives",Independent,Yes,Yes,Yes,Yes,Yes,Yes,No,19,6,Yes,Highest Cost,5.0,25,extended,small
8377,tour_id279ayy4z,SOUTH AFRICA,25-44,With Other Friends/Relatives,2.0,2.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,7,0,Yes,Highest Cost,4.0,7,Normal,small
8378,tour_idba2vbol5,ISRAEL,25-44,Alone,0.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,11,6,Yes,Normal Cost,1.0,17,extended,small
8379,tour_id7nsz6ntp,UNITED STATES OF AMERICA,65+,Alone,0.0,1.0,Business,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,No,No,No,No,3,0,No,High Cost,1.0,3,Normal,small
8380,tour_idzm6gqk51,ZIMBABWE,25-44,Alone,0.0,1.0,Other,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,No,Low Cost,1.0,2,Normal,small
8381,tour_idxp9u71sd,CHINA,18-24,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,45,4,Yes,Normal Cost,2.0,49,longer,small
8382,tour_id8gpxeitu,UNITED KINGDOM,25-44,Alone,0.0,1.0,Business,Widlife Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,6,2,Yes,Lower Cost,1.0,8,Normal,small
8383,tour_idfhmqv36b,INDIA,18-24,Alone,0.0,1.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,60,0,Yes,Normal Cost,1.0,60,longer,small
8384,tour_idy1fuxvf2,AUSTRALIA,45-64,With Other Friends/Relatives,2.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,No,No,7,0,Yes,Higher Cost,2.0,7,Normal,small
8385,tour_id1vahvzpl,SPAIN,25-44,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,0,Yes,Low Cost,1.0,9,Normal,small
8386,tour_idw43cilfw,UNITED STATES OF AMERICA,25-44,Alone,0.0,1.0,Leisure and Holidays,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,9,0,No,High Cost,1.0,9,Normal,small
8387,tour_idzhg4luw8,SPAIN,25-44,Alone,1.0,0.0,Leisure and Holidays,Cultural Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,No,0,7,Yes,Normal Cost,1.0,7,Normal,small
8388,tour_id1kmucs2v,ITALY,18-24,With Other Friends/Relatives,,4.0,Volunteering,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,15,0,Yes,High Cost,,15,extended,
8389,tour_idqte78aem,UNITED STATES OF AMERICA,65+,With Children,2.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,14,0,Yes,Higher Cost,3.0,14,Normal,small
8390,tour_idsv4zfdmz,LUXEMBOURG,45-64,With Spouse and Children,2.0,3.0,Leisure and Holidays,Widlife Tourism,"Friends, relatives",Package Tour,No,Yes,Yes,No,No,Yes,No,0,6,Yes,Higher Cost,5.0,6,Normal,small
8391,tour_idosaf1j64,CANADA,<18,With Other Friends/Relatives,1.0,1.0,Volunteering,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,11,5,Yes,High Cost,2.0,16,extended,small
8392,tour_idoxum14cr,UAE,45-64,Alone,1.0,0.0,Other,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,7,0,No,Normal Cost,1.0,7,Normal,small
8393,tour_idq64fh1zi,VIETNAM,25-44,With Other Friends/Relatives,4.0,2.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,0,Yes,Higher Cost,6.0,3,Normal,big
8394,tour_id9kpqdd97,SOUTH AFRICA,25-44,Alone,0.0,1.0,Meetings and Conference,Widlife Tourism,Inflight magazines,Independent,No,No,No,No,No,No,No,2,0,Yes,Low Cost,1.0,2,Normal,small
8395,tour_id98plnj29,CANADA,25-44,Alone,1.0,0.0,Visiting Friends and Relatives,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,15,0,Yes,Low Cost,1.0,15,extended,small
8396,tour_idq94r9vq5,UNITED KINGDOM,18-24,Alone,0.0,1.0,Leisure and Holidays,Conference Tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,10,6,Yes,Normal Cost,1.0,16,extended,small
8397,tour_idbhiw4sp5,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,No,7,0,Yes,High Cost,2.0,7,Normal,small
8398,tour_idk740jjc5,SWIZERLAND,18-24,With Other Friends/Relatives,1.0,1.0,Medical,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,28,3,Yes,Normal Cost,2.0,31,longer,small
8399,tour_idgc3o0ayo,ZIMBABWE,18-24,With Children,0.0,2.0,Business,Beach Tourism,Trade fair,Independent,No,No,No,No,No,No,No,2,0,Yes,Normal Cost,2.0,2,Normal,small
8400,tour_idpgzy1311,ITALY,18-24,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,0,6,Yes,Normal Cost,2.0,6,Normal,small
8401,tour_id8xa4to81,SOUTH AFRICA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,Yes,Yes,0,7,Yes,High Cost,2.0,7,Normal,small
8402,tour_id7j809b8h,BELGIUM,25-44,Alone,0.0,1.0,Leisure and Holidays,Conference Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,11,6,Yes,Normal Cost,1.0,17,extended,small
8403,tour_id3sgjd3e7,UNITED STATES OF AMERICA,25-44,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,No,Lower Cost,2.0,4,Normal,small
8404,tour_id7yvotwad,NETHERLANDS,25-44,With Spouse and Children,1.0,2.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Independent,No,Yes,Yes,Yes,Yes,Yes,No,16,6,Yes,Higher Cost,3.0,22,extended,small
8405,tour_idkjnpm9kw,SOUTH AFRICA,45-64,With Other Friends/Relatives,2.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,No,0,4,Yes,Highest Cost,3.0,4,Normal,small
8406,tour_id06q41uu2,FRANCE,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,5,Yes,Normal Cost,2.0,12,Normal,small
8407,tour_id69rn8upa,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,No,0,14,Yes,Higher Cost,2.0,14,Normal,small
8408,tour_id3g9rpquh,SPAIN,25-44,With Other Friends/Relatives,2.0,0.0,Leisure and Holidays,Widlife Tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,No,Yes,No,14,0,Yes,High Cost,2.0,14,Normal,small
8409,tour_idtbdjgpf1,UNITED STATES OF AMERICA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,14,0,Yes,Higher Cost,2.0,14,Normal,small
8410,tour_id0mwhua3h,UGANDA,18-24,Alone,1.0,0.0,Business,Mountain Climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,0,Yes,Lower Cost,1.0,7,Normal,small
8411,tour_idz0o2kcg5,INDIA,25-44,Alone,0.0,1.0,Meetings and Conference,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,0,1,Yes,Normal Cost,1.0,1,Normal,small
8412,tour_idmzukrxtz,CANADA,45-64,With Spouse,2.0,2.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,No,No,4,0,Yes,Normal Cost,4.0,4,Normal,small
8413,tour_idcq4bmcuo,UNITED KINGDOM,18-24,Alone,0.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,8,0,Yes,High Cost,1.0,8,Normal,small
8414,tour_idcinm3v53,JAPAN,25-44,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,1,20,No,Normal Cost,1.0,21,extended,small
8415,tour_id4hwd4uvc,SWIZERLAND,25-44,With Spouse,1.0,1.0,Visiting Friends and Relatives,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,18,0,No,Normal Cost,2.0,18,extended,small
8416,tour_idu9u3gsng,UGANDA,25-44,,0.0,1.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Lower Cost,1.0,3,Normal,small
8417,tour_idbw76kiai,UNITED KINGDOM,18-24,With Other Friends/Relatives,4.0,5.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,No,No,10,0,Yes,Highest Cost,9.0,10,Normal,big
8418,tour_idd4cxs69u,UNITED KINGDOM,25-44,Alone,1.0,0.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,7,5,Yes,Higher Cost,1.0,12,Normal,small
8419,tour_idhvjcvk58,UNITED STATES OF AMERICA,65+,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,12,0,Yes,Higher Cost,2.0,12,Normal,small
8420,tour_idgdrvtotl,UAE,45-64,With Other Friends/Relatives,2.0,2.0,Visiting Friends and Relatives,Widlife Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,45,0,No,Low Cost,4.0,45,longer,small
8421,tour_idy47gcjh5,UAE,25-44,With Children,2.0,2.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,No,No,8,6,Yes,Higher Cost,4.0,14,Normal,small
8422,tour_idvb607g7l,NETHERLANDS,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,11,4,Yes,Higher Cost,2.0,15,extended,small
8423,tour_id8trcyk9w,UNITED STATES OF AMERICA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,9,0,Yes,High Cost,2.0,9,Normal,small
8424,tour_idzgdmfvxf,UNITED KINGDOM,18-24,With Other Friends/Relatives,3.0,1.0,Volunteering,Cultural Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,No,No,No,No,23,0,Yes,High Cost,4.0,23,extended,small
8425,tour_idpybs9piv,UNITED STATES OF AMERICA,65+,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,10,0,Yes,Higher Cost,1.0,10,Normal,small
8426,tour_idw9tnpl6v,ZIMBABWE,25-44,Alone,0.0,1.0,Visiting Friends and Relatives,Beach Tourism,Others,Independent,No,No,No,No,No,No,No,4,0,No,Lower Cost,1.0,4,Normal,small
8427,tour_idoyx1b9hy,UNITED KINGDOM,45-64,Alone,0.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,No,No,4,4,Yes,High Cost,1.0,8,Normal,small
8428,tour_idm12ioeyv,NETHERLANDS,25-44,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Conference Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,14,0,Yes,Higher Cost,2.0,14,Normal,small
8429,tour_idqhsdljsf,FRANCE,25-44,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4,3,Yes,Higher Cost,2.0,7,Normal,small
8430,tour_idzns1mocw,FRANCE,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Radio, TV, Web",Package Tour,Yes,No,Yes,Yes,No,No,Yes,0,7,Yes,High Cost,2.0,7,Normal,small
8431,tour_idsd8fz1lo,CANADA,25-44,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,9,0,No,Normal Cost,1.0,9,Normal,small
8432,tour_id8fk282sh,NORWAY,25-44,Alone,1.0,0.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,6,4,Yes,Normal Cost,1.0,10,Normal,small
8433,tour_iddh1kqfo2,UNITED STATES OF AMERICA,65+,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,6,0,Yes,Higher Cost,1.0,6,Normal,small
8434,tour_id62ganwuz,UNITED STATES OF AMERICA,45-64,With Spouse,1.0,1.0,Business,Widlife Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,5,0,Yes,Normal Cost,2.0,5,Normal,small
8435,tour_idwtrkdswf,ZAMBIA,25-44,With Spouse,1.0,1.0,Business,Wildlife Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,7,0,No,Low Cost,2.0,7,Normal,small
8436,tour_idcpwho7ut,UNITED STATES OF AMERICA,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,0,7,No,Normal Cost,2.0,7,Normal,small
8437,tour_idu9mudqka,UNITED STATES OF AMERICA,25-44,,1.0,0.0,Meetings and Conference,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,No,Lower Cost,1.0,2,Normal,small
8438,tour_id41txv8rp,ISRAEL,18-24,With Other Friends/Relatives,1.0,0.0,Leisure and Holidays,Conference Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,31,14,Yes,Higher Cost,1.0,45,longer,small
8439,tour_id052zmb5g,NETHERLANDS,25-44,With Spouse and Children,0.0,4.0,Business,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Yes,High Cost,4.0,3,Normal,small
8440,tour_idhjk9zq6c,ZAMBIA,25-44,Alone,0.0,1.0,Business,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Lower Cost,1.0,3,Normal,small
